opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,is_won,is_closed,cycle_days,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price
ZJQKUIZ4,Kary Hendrixson,MG Special,Opentech,Engaging,2017-05-22,,,False,False,,Summer Sewald,West,finance,1994.0,355.23,853.0,United States,,MG,55
KD63LC6D,Kary Hendrixson,GTX Basic,Condax,Won,2017-05-22,2017-09-25,584.0,True,True,126.0,Summer Sewald,West,medical,2017.0,4.54,9.0,United States,,GTX,550
WS3BIQ4S,Markita Hansen,GTX Plus Pro,,Engaging,2017-05-22,,,False,False,,Celia Rouche,West,,,,,,,GTX,5482
TB27K4GC,Markita Hansen,GTK 500,Finjob,Won,2017-05-22,2017-08-14,24745.0,True,True,84.0,Celia Rouche,West,employment,1988.0,2059.9,3644.0,United States,,GTK,26768
U177IWW0,Maureen Marcano,GTX Plus Basic,,Engaging,2017-05-22,,,False,False,,Summer Sewald,West,,,,,,,GTX,1096
VN8YFKTN,Reed Clapper,GTX Pro,Condax,Lost,2017-05-22,2017-05-25,0.0,False,True,3.0,Rocco Neubert,East,medical,2017.0,4.54,9.0,United States,,GTX,4821
NFFS1KSK,Reed Clapper,GTX Basic,Zotware,Won,2017-05-22,2017-05-27,512.0,True,True,5.0,Rocco Neubert,East,software,1979.0,4478.47,13809.0,United States,,GTX,550
SWEQFKRF,Rosie Papadopoulos,GTX Pro,,Engaging,2017-05-22,,,False,False,,Cara Losch,East,,,,,,,GTX,4821
V1T47SKL,Vicki Laflamme,MG Special,Zoomit,Won,2017-05-22,2017-06-07,60.0,True,True,16.0,Celia Rouche,West,entertainment,1992.0,324.19,978.0,United States,,MG,55
LFPY1Z14,Zane Levy,GTX Pro,Hottechi,Lost,2017-05-22,2017-09-07,0.0,False,True,108.0,Summer Sewald,West,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,4821
M6IGBW79,Zane Levy,GTX Plus Basic,Dalttechnology,Won,2017-05-22,2017-08-08,1088.0,True,True,78.0,Summer Sewald,West,software,2013.0,98.79,96.0,United States,Bubba Gump,GTX,1096
HYSOZRCG,Boris Faz,GTX Plus Basic,,Engaging,2017-05-23,,,False,False,,Rocco Neubert,East,,,,,,,GTX,1096
41RF80KQ,Boris Faz,GTX Plus Pro,,Engaging,2017-05-23,,,False,False,,Rocco Neubert,East,,,,,,,GTX,5482
CYB0NUCJ,Cassey Cress,MG Special,,Engaging,2017-05-23,,,False,False,,Rocco Neubert,East,,,,,,,MG,55
2QGI573A,Corliss Cosme,GTX Basic,The New York Inquirer,Won,2017-05-23,2017-05-26,463.0,True,True,3.0,Cara Losch,East,medical,1996.0,439.21,792.0,United States,,GTX,550
QW4QPPSY,Donn Cantrell,GTX Plus Basic,Gekko & Co,Won,2017-05-23,2017-08-24,877.0,True,True,93.0,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,GTX,1096
99L2TNR5,Gladys Colclough,MG Advanced,Hottechi,Won,2017-05-23,2017-08-24,3339.0,True,True,93.0,Melvin Marxen,Central,technolgy,1997.0,8170.38,16499.0,Korea,,MG,3393
3H3TNCP5,James Ascencio,GTX Plus Basic,Condax,Engaging,2017-05-23,,,False,False,,Summer Sewald,West,medical,2017.0,4.54,9.0,United States,,GTX,1096
J8Y1OGY2,Jonathan Berthelot,MG Special,Finhigh,Lost,2017-05-23,2017-05-28,0.0,False,True,5.0,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,MG,55
7SJD7M9K,Jonathan Berthelot,GTX Pro,Funholding,Won,2017-05-23,2017-08-20,4180.0,True,True,89.0,Melvin Marxen,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,4821
OKNOWHS3,Kary Hendrixson,GTX Plus Basic,Labdrill,Lost,2017-05-23,2017-08-02,0.0,False,True,71.0,Summer Sewald,West,medical,1985.0,2741.37,9226.0,United States,,GTX,1096
VO8WTDHE,Markita Hansen,GTX Basic,Hatfan,Lost,2017-05-23,2017-05-26,0.0,False,True,3.0,Celia Rouche,West,services,1982.0,792.46,1299.0,United States,,GTX,550
5FX5TX9L,Markita Hansen,GTX Plus Pro,Hatfan,Won,2017-05-23,2017-08-14,4642.0,True,True,83.0,Celia Rouche,West,services,1982.0,792.46,1299.0,United States,,GTX,5482
TLT4JJ0U,Marty Freudenburg,MG Advanced,Warephase,Lost,2017-05-23,2017-09-13,0.0,False,True,113.0,Melvin Marxen,Central,services,1997.0,2041.73,5276.0,United States,,MG,3393
RA77E84P,Niesha Huffines,GTX Basic,Globex Corporation,Won,2017-05-23,2017-09-08,578.0,True,True,108.0,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,550
7U225819,Versie Hillebrand,MG Advanced,Gogozoom,Won,2017-05-23,2017-08-11,3285.0,True,True,80.0,Dustin Brinkmann,Central,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,3393
075SHVO3,Vicki Laflamme,MG Special,Plexzap,Lost,2017-05-23,2017-08-12,0.0,False,True,81.0,Celia Rouche,West,retail,2001.0,2437.85,4874.0,United States,,MG,55
HHNFD7DX,Violet Mclelland,GTX Plus Basic,Xx-zobam,Lost,2017-05-23,2017-08-29,0.0,False,True,98.0,Cara Losch,East,entertainment,1989.0,3838.39,8274.0,United States,,GTX,1096
PA55AGYL,Zane Levy,GTX Pro,Cheers,Won,2017-05-23,2017-05-31,5212.0,True,True,8.0,Summer Sewald,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,4821
V93ZA48C,Cassey Cress,GTX Basic,Donware,Won,2017-05-24,2017-09-24,614.0,True,True,123.0,Rocco Neubert,East,marketing,1999.0,1197.44,2570.0,United States,,GTX,550
TR3TXXHF,Cassey Cress,GTX Plus Pro,Bubba Gump,Won,2017-05-24,2017-09-13,5778.0,True,True,112.0,Rocco Neubert,East,software,2002.0,987.39,2253.0,United States,,GTX,5482
11V16SZZ,Corliss Cosme,GTX Basic,Labdrill,Engaging,2017-05-24,,,False,False,,Cara Losch,East,medical,1985.0,2741.37,9226.0,United States,,GTX,550
SURL8H49,Donn Cantrell,MG Advanced,Bubba Gump,Won,2017-05-24,2017-09-10,3521.0,True,True,109.0,Rocco Neubert,East,software,2002.0,987.39,2253.0,United States,,MG,3393
3IWUUUCN,Elease Gluck,GTX Pro,,Engaging,2017-05-24,,,False,False,,Celia Rouche,West,,,,,,,GTX,4821
POXC3DA1,Garret Kinder,GTX Plus Pro,Kinnamplus,Lost,2017-05-24,2017-09-21,0.0,False,True,120.0,Cara Losch,East,retail,2004.0,702.72,1831.0,United States,,GTX,5482
KMGXUADZ,Gladys Colclough,GTX Pro,Rundofase,Won,2017-05-24,2017-08-06,5109.0,True,True,74.0,Melvin Marxen,Central,technolgy,1983.0,1008.06,1238.0,United States,,GTX,4821
K7TV5UBZ,James Ascencio,GTX Plus Pro,,Engaging,2017-05-24,,,False,False,,Summer Sewald,West,,,,,,,GTX,5482
X5IZZ69D,James Ascencio,GTX Basic,Doncon,Lost,2017-05-24,2017-06-20,0.0,False,True,27.0,Summer Sewald,West,technolgy,2010.0,587.72,1501.0,United States,,GTX,550
X58FLJ8K,James Ascencio,GTX Plus Pro,Lexiqvolax,Won,2017-05-24,2017-09-18,5190.0,True,True,117.0,Summer Sewald,West,medical,2004.0,1618.89,3889.0,United States,,GTX,5482
IDBXD4OU,Kary Hendrixson,GTX Basic,Scotfind,Lost,2017-05-24,2017-08-22,0.0,False,True,90.0,Summer Sewald,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,550
TDNJDFU6,Kary Hendrixson,GTX Pro,Zoomit,Lost,2017-05-24,2017-08-13,0.0,False,True,81.0,Summer Sewald,West,entertainment,1992.0,324.19,978.0,United States,,GTX,4821
KIMUGBN5,Lajuana Vencill,MG Advanced,Dontechi,Lost,2017-05-24,2017-08-14,0.0,False,True,82.0,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,MG,3393
4G0X8VHP,Markita Hansen,MG Advanced,Y-corporation,Engaging,2017-05-24,,,False,False,,Celia Rouche,West,employment,1983.0,2871.35,9561.0,United States,,MG,3393
6BIZ2MB6,Maureen Marcano,MG Special,,Engaging,2017-05-24,,,False,False,,Summer Sewald,West,,,,,,,MG,55
7U81B9AQ,Maureen Marcano,GTX Plus Basic,Goodsilron,Won,2017-05-24,2017-09-27,940.0,True,True,126.0,Summer Sewald,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,1096
WGSS08LF,Niesha Huffines,GTX Pro,dambase,Lost,2017-05-24,2017-08-26,0.0,False,True,94.0,Melvin Marxen,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,4821
WC8KQJV9,Rosalina Dieter,GTX Basic,Goodsilron,Won,2017-05-24,2017-08-06,647.0,True,True,74.0,Celia Rouche,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,550
FENOSL5C,Vicki Laflamme,GTX Plus Pro,Condax,Won,2017-05-24,2017-08-17,6206.0,True,True,85.0,Celia Rouche,West,medical,2017.0,4.54,9.0,United States,,GTX,5482
PQ3CLZ2N,Violet Mclelland,MG Advanced,Massive Dynamic,Won,2017-05-24,2017-09-10,3158.0,True,True,109.0,Cara Losch,East,entertainment,1989.0,665.06,1095.0,United States,,MG,3393
N4ZJ2PJT,Wilburn Farren,MG Advanced,Donware,Won,2017-05-24,2017-08-19,2699.0,True,True,87.0,Cara Losch,East,marketing,1999.0,1197.44,2570.0,United States,,MG,3393
32A5TJ6D,Anna Snelling,MG Special,Domzoom,Lost,2017-05-25,2017-08-13,0.0,False,True,80.0,Dustin Brinkmann,Central,entertainment,1998.0,217.87,551.0,United States,,MG,55
HZCF65PU,Boris Faz,GTX Plus Basic,Plussunin,Won,2017-05-25,2017-08-04,1302.0,True,True,71.0,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,GTX,1096
TCTLOMKP,Cassey Cress,MG Advanced,Bioplex,Won,2017-05-25,2017-06-27,2993.0,True,True,33.0,Rocco Neubert,East,medical,1991.0,326.82,1016.0,United States,,MG,3393
O0NCMYX9,Cecily Lampkin,GTX Basic,Betatech,Won,2017-05-25,2017-06-05,460.0,True,True,11.0,Dustin Brinkmann,Central,medical,1986.0,647.18,1185.0,Kenya,,GTX,550
0STR2QEA,Corliss Cosme,GTX Plus Pro,Inity,Engaging,2017-05-25,,,False,False,,Cara Losch,East,marketing,1986.0,2403.58,8801.0,United States,,GTX,5482
HELQUZNO,Corliss Cosme,GTX Basic,Konex,Won,2017-05-25,2017-09-25,616.0,True,True,123.0,Cara Losch,East,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550
V7DHDF8V,Darcel Schlecht,MG Advanced,Scottech,Lost,2017-05-25,2017-08-07,0.0,False,True,74.0,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,MG,3393
A3OROHUS,Darcel Schlecht,GTX Pro,Globex Corporation,Won,2017-05-25,2017-08-14,4270.0,True,True,81.0,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,4821
CXYWGOPF,Donn Cantrell,GTX Pro,Ontomedia,Lost,2017-05-25,2017-08-21,0.0,False,True,88.0,Rocco Neubert,East,employment,1997.0,882.12,2769.0,United States,,GTX,4821
DLQTM07N,Gladys Colclough,GTX Pro,Treequote,Won,2017-05-25,2017-08-22,4787.0,True,True,89.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,4821
Y2EC6KYG,Hayden Neloms,MG Advanced,,Engaging,2017-05-25,,,False,False,,Celia Rouche,West,,,,,,,MG,3393
SUXDAQNV,Jonathan Berthelot,GTX Basic,Statholdings,Lost,2017-05-25,2017-08-28,0.0,False,True,95.0,Melvin Marxen,Central,employment,1997.0,291.27,586.0,United States,,GTX,550
ZT2NKCV5,Jonathan Berthelot,MG Special,Hottechi,Won,2017-05-25,2017-05-31,55.0,True,True,6.0,Melvin Marxen,Central,technolgy,1997.0,8170.38,16499.0,Korea,,MG,55
I4YPNNTU,Jonathan Berthelot,MG Advanced,Funholding,Won,2017-05-25,2017-08-09,3808.0,True,True,76.0,Melvin Marxen,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,3393
2PI827MA,Kary Hendrixson,GTX Pro,,Engaging,2017-05-25,,,False,False,,Summer Sewald,West,,,,,,,GTX,4821
KOYW9WIV,Lajuana Vencill,GTX Basic,Rundofase,Won,2017-05-25,2017-09-23,483.0,True,True,121.0,Dustin Brinkmann,Central,technolgy,1983.0,1008.06,1238.0,United States,,GTX,550
JRAAPD3L,Lajuana Vencill,MG Advanced,Warephase,Won,2017-05-25,2017-09-16,3727.0,True,True,114.0,Dustin Brinkmann,Central,services,1997.0,2041.73,5276.0,United States,,MG,3393
21JDZDNJ,Markita Hansen,GTX Pro,Faxquote,Won,2017-05-25,2017-08-14,4738.0,True,True,81.0,Celia Rouche,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,4821
EP0H3SJO,Marty Freudenburg,GTX Plus Basic,Ron-tech,Won,2017-05-25,2017-08-04,1275.0,True,True,71.0,Melvin Marxen,Central,medical,1992.0,3922.42,6837.0,United States,,GTX,1096
GIP11NY3,Marty Freudenburg,MG Advanced,Treequote,Won,2017-05-25,2017-08-19,3428.0,True,True,86.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,3393
7X1D49TU,Moses Frase,MG Special,Conecom,Lost,2017-05-25,2017-09-11,0.0,False,True,109.0,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,MG,55
PDXFONE0,Reed Clapper,GTX Pro,Mathtouch,Won,2017-05-25,2017-06-07,5420.0,True,True,13.0,Rocco Neubert,East,marketing,1984.0,3027.46,9516.0,Jordan,,GTX,4821
77WSI0TH,Rosalina Dieter,MG Special,Dalttechnology,Lost,2017-05-25,2017-08-28,0.0,False,True,95.0,Celia Rouche,West,software,2013.0,98.79,96.0,United States,Bubba Gump,MG,55
DJDVV89L,Versie Hillebrand,MG Special,Dontechi,Won,2017-05-25,2017-06-11,59.0,True,True,17.0,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,MG,55
ZK4S74FD,Vicki Laflamme,GTX Plus Pro,Singletechno,Engaging,2017-05-25,,,False,False,,Celia Rouche,West,retail,1996.0,2214.94,5374.0,United States,,GTX,5482
E5V4WT18,Vicki Laflamme,MG Special,Genco Pura Olive Oil Company,Engaging,2017-05-25,,,False,False,,Celia Rouche,West,retail,2007.0,894.33,1635.0,Italy,,MG,55
CYSF0YQN,Anna Snelling,GTX Plus Basic,Dontechi,Lost,2017-05-26,2017-08-15,0.0,False,True,81.0,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,GTX,1096
HEK08UMI,Anna Snelling,MG Advanced,Rangreen,Lost,2017-05-26,2017-08-19,0.0,False,True,85.0,Dustin Brinkmann,Central,technolgy,1987.0,2938.67,8775.0,Panama,,MG,3393
7AXR8U55,Boris Faz,MG Advanced,,Engaging,2017-05-26,,,False,False,,Rocco Neubert,East,,,,,,,MG,3393
GRRY4DQR,Boris Faz,GTX Basic,Silis,Won,2017-05-26,2017-09-15,561.0,True,True,112.0,Rocco Neubert,East,medical,1994.0,2818.38,6290.0,United States,,GTX,550
S3JAC8GQ,Boris Faz,GTX Plus Basic,Zathunicon,Won,2017-05-26,2017-08-10,1354.0,True,True,76.0,Rocco Neubert,East,retail,2010.0,71.12,144.0,United States,,GTX,1096
E3JP7HCX,Cassey Cress,MG Special,The New York Inquirer,Won,2017-05-26,2017-09-18,44.0,True,True,115.0,Rocco Neubert,East,medical,1996.0,439.21,792.0,United States,,MG,55
FF5G00YD,Corliss Cosme,GTX Basic,Mathtouch,Won,2017-05-26,2017-09-18,560.0,True,True,115.0,Cara Losch,East,marketing,1984.0,3027.46,9516.0,Jordan,,GTX,550
5975TDTI,Corliss Cosme,GTX Pro,Donquadtech,Won,2017-05-26,2017-06-09,5324.0,True,True,14.0,Cara Losch,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,4821
7X0T2QOL,Hayden Neloms,MG Advanced,,Engaging,2017-05-26,,,False,False,,Celia Rouche,West,,,,,,,MG,3393
7KKFQ7LX,Hayden Neloms,MG Advanced,,Engaging,2017-05-26,,,False,False,,Celia Rouche,West,,,,,,,MG,3393
IBZI95HI,James Ascencio,GTX Plus Basic,Zoomit,Engaging,2017-05-26,,,False,False,,Summer Sewald,West,entertainment,1992.0,324.19,978.0,United States,,GTX,1096
3ATYY665,Kami Bicknell,GTX Pro,Conecom,Engaging,2017-05-26,,,False,False,,Summer Sewald,West,technolgy,2005.0,1520.66,1806.0,United States,,GTX,4821
GZU4ZSFE,Kami Bicknell,GTX Pro,Faxquote,Won,2017-05-26,2017-09-23,4924.0,True,True,120.0,Summer Sewald,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,4821
E4KL4NGF,Kary Hendrixson,GTX Basic,Golddex,Won,2017-05-26,2017-08-07,571.0,True,True,73.0,Summer Sewald,West,finance,2008.0,52.5,165.0,United States,,GTX,550
QCH2R1VO,Kary Hendrixson,MG Advanced,Konex,Won,2017-05-26,2017-08-12,4022.0,True,True,78.0,Summer Sewald,West,technolgy,1980.0,7708.38,13756.0,United States,,MG,3393
SH6F6COK,Lajuana Vencill,GTX Basic,Rundofase,Lost,2017-05-26,2017-08-12,0.0,False,True,78.0,Dustin Brinkmann,Central,technolgy,1983.0,1008.06,1238.0,United States,,GTX,550
KOJ4SQ1T,Maureen Marcano,MG Special,Groovestreet,Lost,2017-05-26,2017-08-22,0.0,False,True,88.0,Summer Sewald,West,retail,2003.0,223.8,299.0,United States,,MG,55
DMUQAWQH,Maureen Marcano,GTX Plus Basic,Faxquote,Won,2017-05-26,2017-06-12,1030.0,True,True,17.0,Summer Sewald,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,1096
C2RL3DUQ,Moses Frase,MG Advanced,Bioholding,Lost,2017-05-26,2017-08-09,0.0,False,True,75.0,Dustin Brinkmann,Central,medical,2012.0,587.34,1356.0,Philipines,,MG,3393
2LTS2CL8,Niesha Huffines,MG Special,Streethex,Lost,2017-05-26,2017-05-31,0.0,False,True,5.0,Melvin Marxen,Central,retail,1988.0,1376.8,1165.0,Belgium,,MG,55
113O9JCA,Versie Hillebrand,MG Special,Codehow,Lost,2017-05-26,2017-09-09,0.0,False,True,106.0,Dustin Brinkmann,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,55
54XWHO19,Vicki Laflamme,GTX Basic,Hatfan,Lost,2017-05-26,2017-08-03,0.0,False,True,69.0,Celia Rouche,West,services,1982.0,792.46,1299.0,United States,,GTX,550
09RN3MHV,Vicki Laflamme,GTX Pro,Kan-code,Won,2017-05-26,2017-09-21,5074.0,True,True,118.0,Celia Rouche,West,software,1982.0,11698.03,34288.0,United States,,GTX,4821
EPSIB2JR,Violet Mclelland,MG Special,Zoomit,Engaging,2017-05-26,,,False,False,,Cara Losch,East,entertainment,1992.0,324.19,978.0,United States,,MG,55
YW14K7PE,Wilburn Farren,GTX Plus Pro,Vehement Capital Partners,Won,2017-05-26,2017-09-23,5198.0,True,True,120.0,Cara Losch,East,finance,1993.0,646.1,883.0,United States,Golddex,GTX,5482
G1L2YY5P,Zane Levy,GTX Basic,,Engaging,2017-05-26,,,False,False,,Summer Sewald,West,,,,,,,GTX,550
9UYUV724,Zane Levy,GTX Plus Pro,Faxquote,Lost,2017-05-26,2017-09-06,0.0,False,True,103.0,Summer Sewald,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,5482
UZI6MKVR,Anna Snelling,MG Special,Betatech,Lost,2017-05-27,2017-08-24,0.0,False,True,89.0,Dustin Brinkmann,Central,medical,1986.0,647.18,1185.0,Kenya,,MG,55
N1H9ILZ9,Anna Snelling,GTX Basic,Conecom,Won,2017-05-27,2017-09-03,576.0,True,True,99.0,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,GTX,550
V8RYC18P,Anna Snelling,MG Special,Stanredtax,Won,2017-05-27,2017-08-21,57.0,True,True,86.0,Dustin Brinkmann,Central,finance,1987.0,1698.2,3798.0,United States,,MG,55
5OQELHMF,Cassey Cress,GTX Pro,Konex,Lost,2017-05-27,2017-08-14,0.0,False,True,79.0,Rocco Neubert,East,technolgy,1980.0,7708.38,13756.0,United States,,GTX,4821
NCF4DT7H,Cecily Lampkin,MG Advanced,Condax,Lost,2017-05-27,2017-06-05,0.0,False,True,9.0,Dustin Brinkmann,Central,medical,2017.0,4.54,9.0,United States,,MG,3393
DC2JL47C,Daniell Hammack,GTX Pro,Dontechi,Engaging,2017-05-27,,,False,False,,Rocco Neubert,East,software,1982.0,4618.0,10083.0,United States,,GTX,4821
GMN9KQN2,Daniell Hammack,GTX Pro,,Engaging,2017-05-27,,,False,False,,Rocco Neubert,East,,,,,,,GTX,4821
L9WWFYQW,Darcel Schlecht,GTX Pro,Codehow,Lost,2017-05-27,2017-08-18,0.0,False,True,83.0,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,4821
AR2T4LAR,Darcel Schlecht,GTX Pro,Scottech,Won,2017-05-27,2017-08-22,4432.0,True,True,87.0,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,GTX,4821
GPC8PLM7,Donn Cantrell,GTX Basic,Kinnamplus,Won,2017-05-27,2017-09-02,481.0,True,True,98.0,Rocco Neubert,East,retail,2004.0,702.72,1831.0,United States,,GTX,550
YA822MOB,James Ascencio,GTX Plus Pro,Y-corporation,Lost,2017-05-27,2017-08-22,0.0,False,True,87.0,Summer Sewald,West,employment,1983.0,2871.35,9561.0,United States,,GTX,5482
JBCQ1ODR,James Ascencio,GTX Pro,Newex,Won,2017-05-27,2017-08-28,5293.0,True,True,93.0,Summer Sewald,West,services,1991.0,1012.72,3492.0,Germany,,GTX,4821
M26BSX5S,Jonathan Berthelot,GTX Pro,Codehow,Lost,2017-05-27,2017-08-06,0.0,False,True,71.0,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,4821
PLYYX5CD,Jonathan Berthelot,GTX Plus Pro,Hottechi,Won,2017-05-27,2017-08-17,5769.0,True,True,82.0,Melvin Marxen,Central,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,5482
JP2EY6QU,Jonathan Berthelot,GTX Pro,Globex Corporation,Won,2017-05-27,2017-09-02,4929.0,True,True,98.0,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,4821
48INT6OA,Jonathan Berthelot,GTX Pro,Rundofase,Won,2017-05-27,2017-08-05,4924.0,True,True,70.0,Melvin Marxen,Central,technolgy,1983.0,1008.06,1238.0,United States,,GTX,4821
EVDMSM4N,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,2017-05-27,2017-08-14,0.0,False,True,79.0,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,GTX,1096
9FH4OP4U,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2017-05-27,2017-08-04,5312.0,True,True,69.0,Summer Sewald,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,5482
N128I4H8,Kary Hendrixson,MG Special,Nam-zim,Won,2017-05-27,2017-06-07,66.0,True,True,11.0,Summer Sewald,West,services,1987.0,405.59,1179.0,Brazil,Warephase,MG,55
8NKLCSES,Marty Freudenburg,GTX Plus Basic,Toughzap,Won,2017-05-27,2017-06-18,1115.0,True,True,22.0,Melvin Marxen,Central,retail,1995.0,332.43,799.0,United States,,GTX,1096
1ZMWMU21,Marty Freudenburg,MG Advanced,Conecom,Won,2017-05-27,2017-08-23,3407.0,True,True,88.0,Melvin Marxen,Central,technolgy,2005.0,1520.66,1806.0,United States,,MG,3393
R617R51D,Niesha Huffines,GTX Basic,Cancity,Won,2017-05-27,2017-09-03,540.0,True,True,99.0,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,GTX,550
W8E2YLNY,Reed Clapper,GTX Plus Basic,Acme Corporation,Won,2017-05-27,2017-09-04,1095.0,True,True,100.0,Rocco Neubert,East,technolgy,1996.0,1100.04,2822.0,United States,,GTX,1096
TX9VFL4J,Reed Clapper,GTX Plus Basic,Silis,Won,2017-05-27,2017-08-23,1019.0,True,True,88.0,Rocco Neubert,East,medical,1994.0,2818.38,6290.0,United States,,GTX,1096
5ELX1QYM,Vicki Laflamme,GTX Plus Basic,Green-Plus,Lost,2017-05-27,2017-05-30,0.0,False,True,3.0,Celia Rouche,West,services,2003.0,692.19,1922.0,United States,,GTX,1096
RTQVKK41,Vicki Laflamme,GTX Pro,Scotfind,Lost,2017-05-27,2017-08-17,0.0,False,True,82.0,Celia Rouche,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,4821
9DEDEQ5O,Vicki Laflamme,GTX Pro,Green-Plus,Won,2017-05-27,2017-09-14,4477.0,True,True,110.0,Celia Rouche,West,services,2003.0,692.19,1922.0,United States,,GTX,4821
Z8JLMCOM,Vicki Laflamme,GTX Pro,Hatfan,Won,2017-05-27,2017-06-02,4644.0,True,True,6.0,Celia Rouche,West,services,1982.0,792.46,1299.0,United States,,GTX,4821
1O58TWRZ,Anna Snelling,GTX Basic,Finhigh,Lost,2017-05-28,2017-08-20,0.0,False,True,84.0,Dustin Brinkmann,Central,finance,2006.0,1102.43,1759.0,United States,,GTX,550
RHOZIG9P,Anna Snelling,GTX Plus Basic,Cancity,Lost,2017-05-28,2017-06-13,0.0,False,True,16.0,Dustin Brinkmann,Central,retail,2001.0,718.62,2448.0,United States,,GTX,1096
VXTVHC1Z,Boris Faz,GTX Plus Pro,,Engaging,2017-05-28,,,False,False,,Rocco Neubert,East,,,,,,,GTX,5482
52Q1PYGW,Boris Faz,GTX Plus Basic,Zotware,Won,2017-05-28,2017-06-08,940.0,True,True,11.0,Rocco Neubert,East,software,1979.0,4478.47,13809.0,United States,,GTX,1096
56ZJUSNG,Daniell Hammack,GTX Pro,Acme Corporation,Won,2017-05-28,2017-06-07,5378.0,True,True,10.0,Rocco Neubert,East,technolgy,1996.0,1100.04,2822.0,United States,,GTX,4821
Y92RU9V8,Daniell Hammack,GTX Pro,Kan-code,Won,2017-05-28,2017-06-15,4712.0,True,True,18.0,Rocco Neubert,East,software,1982.0,11698.03,34288.0,United States,,GTX,4821
SXV6VZVC,Darcel Schlecht,GTX Plus Basic,Bioholding,Won,2017-05-28,2017-08-25,1118.0,True,True,89.0,Melvin Marxen,Central,medical,2012.0,587.34,1356.0,Philipines,,GTX,1096
BGY307FC,Donn Cantrell,GTX Plus Pro,Ganjaflex,Won,2017-05-28,2017-08-11,5695.0,True,True,75.0,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,GTX,5482
BAN0BVHW,Donn Cantrell,GTX Pro,Yearin,Won,2017-05-28,2017-08-05,4462.0,True,True,69.0,Rocco Neubert,East,retail,2005.0,2261.05,3851.0,United States,,GTX,4821
